기업명,상품유형,카테고리그룹,1차카테고리,2차카테고리,상품명,판매단위, 판매가 ,기준일
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD15,EA,77500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD16,EA,76500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD16,EA,76500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD18,EA,67500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD18,EA,67500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD19,EA,59500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD19,EA,59500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD20,EA,90000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD20,EA,90000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD21,EA,65500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD21,EA,65500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD22,EA,67500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD22,EA,67500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD28,EA,111000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD28,EA,111000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD29,EA,115000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD29,EA,115000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD33,EA,79500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD33,EA,79500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD34,EA,76500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD34,EA,76500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD36,EA,80000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-STD36,EA,80000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP02,EA,320000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP02,EA,320000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP03,EA,295000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP03,EA,295000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP04,EA,360000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP04,EA,360000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP07,EA,263000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP07,EA,263000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP09,EA,255000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARI-VP09,EA,255000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD2-400H,EA,195500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD2-400HL,EA,212500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD2-401H,EA,212500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD5-301H,EA,297500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD5-301HL,EA,314500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD5-301WHL,EA,365500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD5-350HL,EA,238000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD5-351HL,EA,289000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICD7-150H,EA,765000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICDM1-200B,EA,102000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICDM1-202B,EA,110500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICRA-D100L,EA,357000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICS25B110L,EA,229500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICS25B110M,EA,221000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICS25B210L,EA,221000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICS25B210M,EA,212500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICS35E140M,EA,229500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICS35E240L,EA,229500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICU20F100C,EA,119000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICU20F100G,EA,110500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 ARICU20F400G,EA,107100,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC102-1,EA,310000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC102-1,EA,310000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC105-1,EA,235000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC105-1,EA,235000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC105-7,EA,205000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC105-7,EA,205000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC105-8,EA,190000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC105-8,EA,190000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-1,EA,240000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-1,EA,240000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-1,EA,240000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-5,EA,240000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-5,EA,240000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-6,EA,230000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC107-6,EA,230000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC111-6,EA,220000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC111-6,EA,220000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-1,EA,200000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-1,EA,200000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-2,EA,190000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-2,EA,190000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-3,EA,150000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-3,EA,150000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-8,EA,170000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-8,EA,170000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-9,EA,163000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC113-9,EA,163000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC117-4,EA,120000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC117-4,EA,120000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC119-8,EA,60000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC119-8,EA,60000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-1,EA,56000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-1,EA,56000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-2,EA,63000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-2,EA,63000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-4,EA,68000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-4,EA,68000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-6,EA,70000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC120-6,EA,70000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC122-4,EA,49000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC122-4,EA,49000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC123-2,EA,64000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC123-2,EA,64000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC125-3,EA,100000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC125-3,EA,100000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC125-4,EA,135000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC125-4,EA,135000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC128-3,EA,100000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC128-3,EA,100000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC128-4,EA,92000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFC128-4,EA,92000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-1,EA,70000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-1,EA,70000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-2,EA,78000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-2,EA,78000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-5,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-5,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-6,EA,85000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-6,EA,85000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-7,EA,79000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-7,EA,79000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-8,EA,87000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCC-8,EA,87000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCCS-1,EA,28500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCCS-1,EA,28500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCCS-7,EA,54000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCCS-7,EA,54000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCMAESTRO-G300,EA,144000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자 MFCMAESTRO-G300,EA,144000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자ARI-SM03,EA,790000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자ARI-SM03,EA,790000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자ARI-VP05,EA,345000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자ARI-VP05,EA,345000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자MFC104-5,EA,290000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자MFC104-5,EA,290000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자MFC106-1,EA,295000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자MFC106-1,EA,295000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자MFC98-2,EA,370000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,작업용의자MFC98-2,EA,370000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,잡지꽂이 ARIJ32,EA,510000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,잡지꽂이 ARIJ33,EA,399500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,잡지꽂이 ARIJ35,EA,850000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,잡지꽂이 ARIJ833,EA,221000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,잡지꽂이 ARIJ844,EA,195500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-DG01,EA,121000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-DG01,EA,121000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-DG02,EA,93000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-DG02,EA,93000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-PR01,EA,135000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-PR01,EA,135000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-PR02,EA,132000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-PR02,EA,132000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-U20,EA,115000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 ARI-U20,EA,115000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MF119-4,EA,66000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MF119-4,EA,66000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC118-5,EA,130000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC118-5,EA,130000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC119-5,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC119-5,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC119-6,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC119-6,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC119-7,EA,77000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFC119-7,EA,77000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-10,EA,77000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-10,EA,77000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-11,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-11,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-14,EA,80000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-14,EA,80000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-15,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-15,EA,75000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-16,EA,84000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-16,EA,84000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-18,EA,89500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-18,EA,89500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-19,EA,85500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-19,EA,85500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-20,EA,89500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-20,EA,89500,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-9,EA,70000,2024-04-23
㈜멘퍼스,제품,가구/홈데코,서재가구,사무가구,접의식의자 MFCC-9,EA,70000,2024-04-23
